nombre_ciudad,densidad,ratio_energetico,ratio_cobertura_servicios,contaminacion,contaminacion_acumulada,estabilidad_media,tendencia_estabilidad,tendencia_contaminacion,bienestar,score_viabilidad,ciclos_ejecutados,colapso_detectado,saturacion_detectada,objetivo
Ciudad_0418_saturada_o_inestable,0.5823,0.8876,0.7349,0.459,4.0157,0.4086,-0.1453,0.1963,0.5459,48.9,7,false,true,INESTABLE
Ciudad_0672_funcional_estable,0.538,0.9602,0.974,0.5006,2.3518,0.7055,0.0013,0.0432,0.7345,74.32,5,false,false,FUNCIONAL
Ciudad_0444_saturada_o_inestable,0.846,0.7524,0.5452,0.4835,7.0857,0.5396,-0.0107,0.1655,0.5288,51.33,12,false,true,INESTABLE
Ciudad_0556_saturada_o_inestable,0.7481,0.7958,0.8106,0.459,2.0239,0.4544,-0.0593,0.1041,0.5964,50.21,4,false,true,INESTABLE
Ciudad_0147_colapso_o_critica,0.8408,0.5726,0.4167,0.8206,7.4121,0.4476,-0.081,0.2121,0.4013,37.48,8,true,true,CRITICO
Ciudad_0620_funcional_estable,0.4053,0.8714,0.75,0.4958,5.3909,0.6894,0.003,0.0976,0.658,70.03,10,false,false,FUNCIONAL
Ciudad_1135_optima,0.3263,1.1641,1.2775,0.1432,1.2879,0.7223,0.0376,0.0242,0.9124,85.77,8,false,false,OPTIMO
Ciudad_1131_optima,0.2909,1.3055,1.3013,0.0887,0.3924,0.8725,0.106,0.0019,1,90.3,4,false,false,OPTIMO
Ciudad_0669_funcional_estable,0.4911,1.0352,0.94,0.4013,2.549,0.6402,-0.0172,0.0673,0.7356,75.76,6,false,false,FUNCIONAL
Ciudad_0511_saturada_o_inestable,0.8042,0.8048,0.8422,0.7375,11.9158,0.488,-0.1251,0.209,0.5064,54.58,14,false,true,INESTABLE
Ciudad_0396_saturada_o_inestable,0.7459,0.7961,0.6758,0.4503,3.3691,0.4758,0.0037,0.2053,0.5479,56.26,6,false,false,INESTABLE
Ciudad_0272_colapso_o_critica,0.852,0.2667,0.2906,0.7166,3.3468,0.1259,-0.1595,0.2044,0.2108,22.21,4,true,true,CRITICO
Ciudad_0978_optima,0.3665,1.3677,1.1973,0.2441,0.9745,0.939,0.0093,-0.022,1,87.79,4,false,false,OPTIMO
Ciudad_0752_funcional_estable,0.6535,1.0242,0.9636,0.3958,3.0067,0.6125,-0.0504,-0.0196,0.7066,72.52,8,false,false,FUNCIONAL
Ciudad_0782_funcional_estable,0.4555,0.9133,0.7767,0.3676,3.9261,0.6547,-0.0122,0.0751,0.6693,71.84,9,false,false,FUNCIONAL
Ciudad_0011_colapso_o_critica,0.9249,0.5471,0.4139,0.9254,11.7482,0.2815,-0.2342,0.2627,0.251,30.21,11,true,true,CRITICO
Ciudad_0517_saturada_o_inestable,0.8511,0.6847,0.6293,0.6488,9.1404,0.492,-0.113,0.1731,0.4994,47.79,12,false,true,INESTABLE
Ciudad_0658_funcional_estable,0.6317,0.9119,0.942,0.4508,2.3393,0.7414,-0.045,0.0637,0.7301,72.07,5,false,false,FUNCIONAL
Ciudad_1048_optima,0.2454,1.4262,0.9176,0.1611,1.3032,0.7473,-0.0017,-0.0434,0.8273,85.97,9,false,false,OPTIMO
Ciudad_0711_funcional_estable,0.4686,0.903,0.8285,0.5224,2.5614,0.5859,-0.0496,0.0524,0.6286,68.65,5,false,false,FUNCIONAL
Ciudad_0330_saturada_o_inestable,0.6802,0.7727,0.8142,0.6613,10.8094,0.5246,-0.1432,0.1952,0.5309,57.57,14,false,true,INESTABLE
Ciudad_0221_colapso_o_critica,0.8557,0.2461,0.3959,0.8735,6.0099,0.4035,-0.0996,0.2847,0.3651,26.93,6,true,true,CRITICO
Ciudad_0459_saturada_o_inestable,0.6766,0.7041,0.7985,0.5663,7.3087,0.4034,-0.0982,0.0889,0.573,54.61,12,false,true,INESTABLE
Ciudad_1157_optima,0.3611,1.2384,1.1689,0.1941,2.0731,0.7853,0.1195,0.0325,0.8925,85.57,9,false,false,OPTIMO
Ciudad_0355_saturada_o_inestable,0.8365,0.7518,0.8433,0.724,7.9212,0.5226,-0.0544,0.1307,0.5785,53.52,10,false,true,INESTABLE
Ciudad_1188_optima,0.3457,1.3825,1.2094,0.3292,3.3231,0.9047,0.1107,0.0038,0.983,86.24,10,false,false,OPTIMO
Ciudad_0388_saturada_o_inestable,0.6263,0.851,0.7505,0.4679,4.2038,0.5039,-0.0644,0.16,0.5849,57.91,8,false,false,INESTABLE
Ciudad_0173_colapso_o_critica,0.9232,0.5531,0.5493,0.8667,12.6186,0.4,-0.1279,0.208,0.3651,36.35,13,false,true,CRITICO
Ciudad_0068_colapso_o_critica,0.9158,0.4725,0.5545,0.8642,12.6692,0.182,-0.2306,0.3393,0.3076,30.27,12,false,true,CRITICO
Ciudad_0703_funcional_estable,0.6143,0.8837,0.9133,0.4499,3.8102,0.7469,-0.0413,0.0613,0.7852,71.26,8,false,true,FUNCIONAL
Ciudad_1033_optima,0.4174,1.2163,0.943,0.0987,1.1761,0.8117,-0.0035,-0.0012,0.8581,85.27,12,false,false,OPTIMO
Ciudad_0911_optima,0.2949,1.32,1.2186,0.2396,1.4177,0.9162,0.0722,-0.041,0.9379,88.83,6,false,false,OPTIMO
Ciudad_0315_saturada_o_inestable,0.7852,0.5878,0.582,0.469,4.5229,0.5577,-0.152,0.1858,0.5524,49.75,8,false,false,INESTABLE
Ciudad_0110_colapso_o_critica,0.7377,0.304,0.3452,0.6854,6.5054,0.341,-0.3675,0.2564,0.2988,31.29,8,true,false,CRITICO
Ciudad_0523_saturada_o_inestable,0.6397,0.8708,0.6014,0.694,4.1343,0.4545,-0.1483,0.1579,0.4645,54.68,5,false,false,INESTABLE
Ciudad_1105_optima,0.2943,1.0256,1.2383,0.1247,1.1897,0.8345,0.0736,-0.0382,0.9889,88.93,10,false,false,OPTIMO
Ciudad_0546_saturada_o_inestable,0.7414,0.6018,0.6523,0.5272,5.3777,0.5635,-0.1364,0.0684,0.6059,51.63,10,false,true,INESTABLE
Ciudad_0212_colapso_o_critica,0.8065,0.5461,0.5845,0.9293,10.6992,0.328,-0.1892,0.2884,0.3327,36.83,10,false,false,CRITICO
Ciudad_0374_saturada_o_inestable,0.8318,0.8575,0.5816,0.6759,9.1849,0.5538,-0.0665,0.1566,0.5424,52.37,12,false,true,INESTABLE
Ciudad_0433_saturada_o_inestable,0.7571,0.5683,0.7947,0.5975,3.0398,0.6013,-0.1097,0.1967,0.6019,53.02,4,false,true,INESTABLE
Ciudad_0976_optima,0.4208,1.4448,1.1899,0.2243,1.4951,0.7734,0.1186,0.0297,0.8881,83.69,6,false,false,OPTIMO
Ciudad_0198_colapso_o_critica,0.7398,0.5965,0.3388,0.6881,12.9788,0.1766,-0.3089,0.4395,0.2364,35.1,14,true,true,CRITICO
Ciudad_0022_colapso_o_critica,0.9365,0.2869,0.4577,0.9367,7.547,0.1319,-0.3771,0.2415,0.2094,21.18,7,true,true,CRITICO
Ciudad_1021_optima,0.2017,1.2077,1.1532,0.1914,2.0469,0.8851,0.0834,-0.0698,0.9829,90.8,10,false,false,OPTIMO
Ciudad_0840_funcional_estable,0.439,0.8305,1.0209,0.3704,1.3328,0.6848,0.0431,-0.0184,0.8128,75.12,4,false,false,FUNCIONAL
Ciudad_0906_optima,0.3495,1.3115,1.0592,0.2072,2.1366,0.8466,0.0195,-0.0086,0.9276,86.83,11,false,false,OPTIMO
Ciudad_0071_colapso_o_critica,0.9407,0.3576,0.4732,0.9332,4.1551,0.1044,-0.121,0.2093,0.1898,22.68,4,true,true,CRITICO
Ciudad_0407_saturada_o_inestable,0.8225,0.7743,0.5823,0.5724,8.6957,0.4918,-0.0399,0.1115,0.5238,50.8,14,false,true,INESTABLE
Ciudad_0726_funcional_estable,0.4558,0.7806,0.7975,0.3024,2.7827,0.6003,0.0492,0.0697,0.6908,68.82,8,false,false,FUNCIONAL
Ciudad_0412_saturada_o_inestable,0.6087,0.6637,0.5407,0.556,8.3492,0.4703,-0.0585,0.0674,0.5116,51.3,14,false,true,INESTABLE
Ciudad_0945_optima,0.4838,0.9898,1.1414,0.2597,2.994,0.9444,0.108,-0.0362,0.9707,85.06,12,false,false,OPTIMO
Ciudad_1153_optima,0.3187,1.3359,1.1346,0.1477,0.7014,0.8428,0.0752,-0.0407,0.9027,88.27,5,false,false,OPTIMO
Ciudad_0937_optima,0.4368,1.1752,1.1691,0.0777,1.2225,0.9694,-0.0124,-0.0274,1,89.49,14,false,false,OPTIMO
Ciudad_0463_saturada_o_inestable,0.8705,0.9033,0.6825,0.7241,5.4936,0.6265,-0.1649,0.1126,0.51,55.49,7,false,true,INESTABLE
Ciudad_0701_funcional_estable,0.5308,1.0568,0.8029,0.453,6.4251,0.6739,0.0435,0.091,0.7066,72.12,13,false,false,FUNCIONAL
Ciudad_0095_colapso_o_critica,0.791,0.1952,0.632,0.7858,10.2736,0.1675,-0.1395,0.2705,0.295,28.26,11,true,true,CRITICO
Ciudad_1126_optima,0.4327,1.0442,1.0787,0.3006,3.5137,0.912,0.0372,0.0182,0.8774,85.08,12,false,false,OPTIMO
Ciudad_0665_funcional_estable,0.6683,0.8533,0.9555,0.5322,6.2128,0.7038,0.0562,0.0667,0.7323,68.17,11,false,false,FUNCIONAL
Ciudad_0163_colapso_o_critica,0.9657,0.4526,0.2566,0.8073,6.4713,0.2779,-0.3277,0.2577,0.2394,25.58,7,true,true,CRITICO
Ciudad_0584_saturada_o_inestable,0.6929,0.9252,0.6854,0.5316,3.9647,0.5158,-0.1204,0.0728,0.559,57.92,7,false,true,INESTABLE
Ciudad_0643_funcional_estable,0.4447,0.898,0.9531,0.319,1.4176,0.5627,-0.0106,0.0747,0.7275,74.09,4,false,false,FUNCIONAL
Ciudad_0309_saturada_o_inestable,0.5896,0.7832,0.6689,0.6238,7.4629,0.5117,-0.1499,0.114,0.5569,57.04,11,false,true,INESTABLE
Ciudad_0581_saturada_o_inestable,0.6058,0.8865,0.7841,0.6957,4.8919,0.4864,-0.0862,0.2145,0.5426,54.29,6,false,false,INESTABLE
Ciudad_0430_saturada_o_inestable,0.8401,0.8452,0.6373,0.4219,1.7886,0.6079,-0.0589,0.1186,0.6268,57.9,4,false,true,INESTABLE
Ciudad_0175_colapso_o_critica,0.7315,0.1738,0.3256,0.7125,12.6409,0.1813,-0.1561,0.3272,0.2658,24.17,14,true,false,CRITICO
Ciudad_0105_colapso_o_critica,0.7718,0.1583,0.5156,0.7091,7.0527,0.2292,-0.1075,0.3209,0.352,27.78,8,true,true,CRITICO
Ciudad_1150_optima,0.3538,1.3009,0.959,0.246,3.3006,0.9491,0.1177,0.0217,0.895,87.4,13,false,false,OPTIMO
Ciudad_0902_optima,0.1304,1.391,1.1798,0.0302,0.279,0.9289,0.0522,0.0016,1,95.52,11,false,false,OPTIMO
Ciudad_0025_colapso_o_critica,0.99,0.3159,0.2476,0.9035,13.2279,0.3766,-0.1097,0.3485,0.2618,22.03,12,false,true,CRITICO
Ciudad_0195_colapso_o_critica,0.8724,0.5158,0.3588,0.9727,14.4673,0.3316,-0.1255,0.2476,0.25,29.67,13,true,true,CRITICO
Ciudad_0411_saturada_o_inestable,0.7404,0.6905,0.6935,0.7546,4.8791,0.5425,-0.0325,0.0704,0.4972,50.85,6,false,false,INESTABLE
Ciudad_0201_colapso_o_critica,0.8712,0.5399,0.4506,0.7558,11.5539,0.3985,-0.1046,0.1418,0.3794,36.72,14,true,true,CRITICO
Ciudad_0395_saturada_o_inestable,0.738,0.6539,0.786,0.5831,7.8988,0.4377,-0.0303,0.067,0.5473,52.32,13,false,true,INESTABLE
Ciudad_0003_colapso_o_critica,0.8627,0.4015,0.7044,0.6813,10.8135,0.3806,-0.1862,0.2747,0.4592,32.72,13,true,true,CRITICO
Ciudad_1022_optima,0.3909,1.3696,0.9913,0.1367,1.4954,0.7379,0.0857,0.0379,0.8501,84.71,10,false,false,OPTIMO
Ciudad_0386_saturada_o_inestable,0.7362,0.8796,0.8034,0.6475,8.7337,0.4325,-0.0934,0.1545,0.5278,57.27,12,false,true,INESTABLE
Ciudad_0308_saturada_o_inestable,0.6302,0.6609,0.6749,0.6091,3.2451,0.3886,0.0062,0.0898,0.436,51.05,5,false,false,INESTABLE
Ciudad_1180_optima,0.4483,1.2772,1.1872,0.0706,0.5382,0.8308,0.0659,0.0023,0.9602,86.59,9,false,false,OPTIMO
Ciudad_0266_colapso_o_critica,0.8524,0.5134,0.7469,0.783,9.1815,0.0955,-0.1293,0.4353,0.286,35.89,9,false,true,CRITICO
Ciudad_0347_saturada_o_inestable,0.5908,0.779,0.8346,0.6662,4.4466,0.403,0.0089,0.0524,0.5521,57.42,6,false,true,INESTABLE
Ciudad_1156_optima,0.2813,1.021,0.9797,0.3177,4.4992,0.9211,0.0153,-0.0023,0.8933,87.62,14,false,false,OPTIMO
Ciudad_0042_colapso_o_critica,0.7868,0.4452,0.5439,0.9477,7.8938,0.4577,-0.3312,0.2837,0.3724,36.21,7,false,true,CRITICO
Ciudad_0317_saturada_o_inestable,0.8618,0.7784,0.8496,0.6724,6.3934,0.4801,-0.0039,0.2066,0.5833,53.73,8,false,true,INESTABLE
Ciudad_0926_optima,0.402,1.0843,1.2043,0.1176,1.2393,0.8384,0.0305,-0.0606,0.9034,86.96,12,false,false,OPTIMO
Ciudad_0792_funcional_estable,0.6399,1.0996,0.8419,0.4122,3.7546,0.7556,-0.0454,-0.0129,0.7313,72.97,9,false,false,FUNCIONAL
Ciudad_0490_saturada_o_inestable,0.6226,0.799,0.6381,0.7047,3.1463,0.5585,-0.1547,0.0577,0.518,55.88,4,false,false,INESTABLE
Ciudad_0781_funcional_estable,0.4079,1.0098,0.8816,0.4623,1.8574,0.7958,0.0061,0.0564,0.7543,69.52,4,false,false,FUNCIONAL
Ciudad_0979_optima,0.3711,1.0389,1.2278,0.2196,2.598,0.8876,0.1124,-0.0138,0.9801,87.04,12,false,false,OPTIMO
Ciudad_0392_saturada_o_inestable,0.7075,0.6215,0.6369,0.5261,7.9251,0.5816,-0.0585,0.1348,0.5614,52.87,13,false,true,INESTABLE
Ciudad_0468_saturada_o_inestable,0.8396,0.8011,0.6424,0.6527,10.5377,0.3973,-0.1549,0.1935,0.4515,49.24,14,false,true,INESTABLE
Ciudad_0925_optima,0.2513,1.2996,1.1366,0.131,1.1444,0.9949,0.0069,-0.0458,0.9775,92.91,9,false,false,OPTIMO
Ciudad_1160_optima,0.341,1.217,1.1547,0.0347,0.281,0.9011,0.025,-0.0134,0.9659,90.68,6,false,false,OPTIMO
Ciudad_0537_saturada_o_inestable,0.8016,0.8064,0.8646,0.6357,6.7534,0.5666,-0.0901,0.2051,0.6215,47.71,9,false,true,INESTABLE
Ciudad_0951_optima,0.1557,1.1974,1.0039,0.2344,2.6331,0.8871,0.0783,-0.006,0.8397,91.11,11,false,false,OPTIMO
Ciudad_0085_colapso_o_critica,0.7998,0.2132,0.2791,0.8578,4.9005,0.1242,-0.1779,0.252,0.1522,19.53,5,true,true,CRITICO
Ciudad_0748_funcional_estable,0.5836,0.8517,0.852,0.4228,2.8494,0.7576,0.0502,0.0707,0.7477,70.47,6,false,false,FUNCIONAL
Ciudad_0580_saturada_o_inestable,0.8447,0.7947,0.8207,0.7167,9.178,0.4487,-0.0614,0.1043,0.5524,52.61,12,false,true,INESTABLE
Ciudad_0202_colapso_o_critica,0.7988,0.3494,0.2746,0.8979,4.4444,0.1381,-0.2777,0.3549,0.1498,22.54,4,true,true,CRITICO
Ciudad_0577_saturada_o_inestable,0.6095,0.8635,0.7206,0.4934,6.7267,0.4041,-0.0366,0.1115,0.504,55.89,12,false,true,INESTABLE
Ciudad_0526_saturada_o_inestable,0.7818,0.6352,0.759,0.6865,9.0665,0.5051,-0.1145,0.1559,0.4919,50.23,12,false,true,INESTABLE
Ciudad_0728_funcional_estable,0.6382,1.0038,0.8317,0.4854,3.7783,0.6209,-0.0594,-0.0185,0.6785,69.01,8,false,false,FUNCIONAL
Ciudad_0841_funcional_estable,0.3614,1.0612,0.9442,0.4045,4.0082,0.5983,0.0291,0.0418,0.6546,69.34,9,false,false,FUNCIONAL
Ciudad_0432_saturada_o_inestable,0.7178,0.6347,0.7328,0.5092,7.2914,0.4882,-0.0937,0.1855,0.5326,53.29,12,false,true,INESTABLE
Ciudad_0561_saturada_o_inestable,0.816,0.6125,0.7494,0.4808,4.8684,0.6057,-0.1773,0.1776,0.6717,53.88,9,false,true,INESTABLE
Ciudad_0707_funcional_estable,0.3913,0.8192,0.8891,0.5358,5.9737,0.5783,0.028,0.0318,0.6615,68.96,11,false,false,FUNCIONAL
Ciudad_0543_saturada_o_inestable,0.8052,0.8862,0.6544,0.6624,8.407,0.3998,-0.0222,0.0878,0.4801,52.2,12,false,true,INESTABLE
Ciudad_0741_funcional_estable,0.6479,1.0867,0.9075,0.3475,3.9836,0.6322,-0.0442,0.0216,0.6937,72.62,11,false,true,FUNCIONAL
Ciudad_0754_funcional_estable,0.5347,1.0022,0.9364,0.458,3.7029,0.6064,-0.0484,-0.0144,0.6455,73.29,8,false,false,FUNCIONAL
Ciudad_0367_saturada_o_inestable,0.6225,0.7066,0.7697,0.6559,10.0207,0.5542,-0.0016,0.1228,0.5782,56.86,14,false,true,INESTABLE
Ciudad_0531_saturada_o_inestable,0.8519,0.7176,0.586,0.7122,10.5363,0.4407,-0.0289,0.0878,0.466,45.75,14,false,true,INESTABLE
Ciudad_0017_colapso_o_critica,0.7938,0.2392,0.7024,0.72,11.185,0.4417,-0.2581,0.3854,0.4957,37.19,12,true,true,CRITICO
Ciudad_0746_funcional_estable,0.4154,1.0756,0.8409,0.5363,8.162,0.5855,0.0175,0.0594,0.6099,72.18,14,false,false,FUNCIONAL
Ciudad_0345_saturada_o_inestable,0.7264,0.6883,0.7964,0.4745,5.5837,0.4637,-0.1796,0.1758,0.6255,55.76,10,false,true,INESTABLE
Ciudad_0761_funcional_estable,0.6459,0.9494,0.9259,0.3129,3.6232,0.5595,0.0012,-0.0167,0.7077,70.83,12,false,true,FUNCIONAL
Ciudad_1164_optima,0.3783,1.279,1.2323,0.2062,0.7983,0.9612,0.0201,-0.0213,1,88.57,4,false,false,OPTIMO
Ciudad_0222_colapso_o_critica,0.7581,0.3397,0.2211,0.91,12.8266,0.3264,-0.184,0.3091,0.2522,25.63,12,true,true,CRITICO
Ciudad_1159_optima,0.3014,1.3928,1.1886,0.0198,0.2181,0.8201,0.0613,0.0318,0.9309,90.08,10,false,false,OPTIMO
Ciudad_1067_optima,0.327,1.0423,1.2042,0.1999,1.5333,0.7483,-0.0025,-0.0694,0.8846,85.43,8,false,false,OPTIMO
Ciudad_0118_colapso_o_critica,0.9003,0.3239,0.2472,0.9704,9.5082,0.3853,-0.2686,0.1437,0.2581,23.19,9,true,true,CRITICO
Ciudad_0607_funcional_estable,0.5158,1.013,0.9849,0.5122,3.9371,0.5903,0.0245,0.0074,0.648,73.5,8,false,false,FUNCIONAL
Ciudad_0990_optima,0.2261,1.0456,1.074,0.0648,0.6165,0.8678,0.0578,-0.0496,0.9618,91.86,8,false,false,OPTIMO
Ciudad_1027_optima,0.3878,1.0996,1.0068,0.1616,1.5534,0.9139,0.0238,-0.0025,0.9274,88.1,9,false,false,OPTIMO
Ciudad_0814_funcional_estable,0.6246,0.8798,0.8404,0.4824,3.7821,0.6809,-0.045,0.0007,0.6895,67.69,8,false,false,FUNCIONAL
Ciudad_0909_optima,0.2524,1.3202,0.9576,0.2461,2.5535,0.8117,0.0125,-0.018,0.8705,86.65,11,false,false,OPTIMO
Ciudad_1192_optima,0.3486,1.2528,1.1918,0.1786,2.3606,0.8749,0.07,-0.0471,0.9453,87.85,14,false,false,OPTIMO
Ciudad_0159_colapso_o_critica,0.7211,0.1596,0.6078,0.8641,14.6265,0.1635,-0.2789,0.3042,0.258,27.03,14,true,true,CRITICO
Ciudad_0987_optima,0.2924,1.1771,1.1858,0.0317,0.25,0.7417,0.1148,-0.0173,0.9194,88.51,9,false,false,OPTIMO
Ciudad_0942_optima,0.1968,1.0616,0.9411,0.0864,0.4896,0.817,-0.0039,-0.0337,0.9017,89.93,4,false,false,OPTIMO
Ciudad_0277_colapso_o_critica,0.9782,0.2372,0.4294,0.7565,8.1538,0.4315,-0.1208,0.4269,0.4095,27.23,8,true,true,CRITICO
Ciudad_0213_colapso_o_critica,0.9455,0.3954,0.2474,0.9138,8.8248,0.0933,-0.1186,0.3446,0.1277,19.08,8,true,true,CRITICO
Ciudad_0974_optima,0.1733,1.0348,0.936,0.3076,2.6375,0.851,0.1013,-0.0282,0.8376,87.66,9,false,false,OPTIMO
Ciudad_1169_optima,0.2009,1.3487,1.0295,0.2894,3.9883,0.8925,0.0403,-0.0385,0.8849,89.49,14,false,false,OPTIMO
Ciudad_0967_optima,0.4736,1.1762,0.9968,0.1635,1.2097,0.7583,0.0531,0.0055,0.8492,83.18,7,false,false,OPTIMO
Ciudad_0608_funcional_estable,0.488,0.9995,0.9742,0.3037,2.4218,0.7185,-0.0527,0.0832,0.8003,71.72,7,false,false,FUNCIONAL
Ciudad_1174_optima,0.3821,0.9975,0.9588,0.036,0.5903,0.8218,0.0218,-0.0641,0.8802,87.37,11,false,false,OPTIMO
Ciudad_0375_saturada_o_inestable,0.5854,0.7676,0.7171,0.6609,5.3718,0.4572,-0.1361,0.1821,0.492,56.06,7,false,true,INESTABLE
Ciudad_1171_optima,0.2164,1.402,1.2102,0.126,0.9295,0.8004,0.0356,-0.0259,0.9531,89.79,8,false,false,OPTIMO
Ciudad_0801_funcional_estable,0.5344,0.8868,0.9265,0.3992,1.755,0.5628,-0.0482,0.06,0.6233,70.28,4,false,false,FUNCIONAL
Ciudad_0145_colapso_o_critica,0.9371,0.2282,0.7508,0.9891,9.2103,0.2311,-0.0812,0.3152,0.3179,26.76,8,false,true,CRITICO
Ciudad_0311_saturada_o_inestable,0.8126,0.8814,0.706,0.6129,2.7445,0.4921,-0.1052,0.135,0.5226,55.55,4,false,true,INESTABLE
Ciudad_0903_optima,0.4668,1.0167,1.0979,0.2352,1.8811,0.8246,0.0124,0.012,0.895,83.63,7,false,false,OPTIMO
Ciudad_1193_optima,0.1495,1.3959,0.9448,0.2903,1.883,0.9662,-0.0043,-0.0657,0.8966,90.88,6,false,false,OPTIMO
